,Ask,BaseVolume,Bid,High,Last,Low,OpenBuy,OpenSell,time
1054,9.509e-05,1892.88751156,9.508e-05,9.599e-05,9.509e-05,8.84e-05,2384.0,21732.0,2018-02-09T07:40:00Z
1055,9.508e-05,1886.16127771,9.507e-05,9.599e-05,9.508e-05,8.84e-05,2380.0,21748.0,2018-02-09T07:50:00Z
1056,9.52e-05,1884.62431039,9.51e-05,9.599e-05,9.52e-05,8.84e-05,2388.0,21747.0,2018-02-09T08:00:00Z
1057,9.552e-05,1890.25661278,9.549e-05,9.599e-05,9.552e-05,8.84e-05,2404.0,21719.0,2018-02-09T08:10:00Z
1058,9.58e-05,1894.76758057,9.571e-05,9.599e-05,9.58e-05,8.84e-05,2397.0,21726.0,2018-02-09T08:20:00Z
1059,9.54e-05,1902.38447579,9.52e-05,9.599e-05,9.52e-05,8.84e-05,2381.0,21764.0,2018-02-09T08:30:00Z
1060,9.542e-05,1909.19617743,9.54e-05,9.599e-05,9.54e-05,8.84e-05,2378.0,21762.0,2018-02-09T08:40:00Z
1061,9.513e-05,1913.10027464,9.478e-05,9.599e-05,9.514e-05,8.84e-05,2367.0,21756.0,2018-02-09T08:50:00Z
1062,9.483e-05,1926.73340316,9.482e-05,9.599e-05,9.483e-05,8.84e-05,2386.0,21764.0,2018-02-09T09:00:00Z
1063,9.47e-05,1937.85465493,9.469e-05,9.599e-05,9.47e-05,8.84e-05,2377.0,21757.0,2018-02-09T09:10:00Z
1064,9.46e-05,1945.39551633,9.456e-05,9.599e-05,9.46e-05,8.84e-05,2372.0,21765.0,2018-02-09T09:20:00Z
1065,9.468e-05,1952.90248916,9.431e-05,9.599e-05,9.471e-05,8.84e-05,2370.0,21773.0,2018-02-09T09:30:00Z
1066,9.474e-05,1959.22870233,9.47e-05,9.599e-05,9.474e-05,8.84e-05,2385.0,21762.0,2018-02-09T09:40:00Z
1067,9.479e-05,1948.01396893,9.471e-05,9.599e-05,9.47e-05,8.84e-05,2389.0,21753.0,2018-02-09T09:50:00Z
1068,9.503e-05,1913.3042624,9.496e-05,9.599e-05,9.496e-05,8.84e-05,2400.0,21760.0,2018-02-09T10:00:00Z
1069,9.506e-05,1892.0151175,9.48e-05,9.599e-05,9.506e-05,8.84e-05,2392.0,21761.0,2018-02-09T10:10:00Z
1070,9.5e-05,1873.03655408,9.454e-05,9.599e-05,9.506e-05,8.84e-05,2392.0,21763.0,2018-02-09T10:20:00Z
1071,9.48e-05,1858.64370122,9.434e-05,9.599e-05,9.433e-05,8.84e-05,2392.0,21771.0,2018-02-09T10:30:00Z
1072,9.487e-05,1852.04413901,9.484e-05,9.599e-05,9.487e-05,8.84e-05,2400.0,21771.0,2018-02-09T10:40:00Z
1073,9.505e-05,1825.01046497,9.491e-05,9.599e-05,9.49e-05,8.84e-05,2405.0,21765.0,2018-02-09T10:50:00Z
1074,9.508e-05,1801.99098762,9.505e-05,9.599e-05,9.508e-05,8.85e-05,2405.0,21765.0,2018-02-09T11:00:00Z
1075,9.49e-05,1802.92275562,9.484e-05,9.599e-05,9.591e-05,8.899e-05,2394.0,21713.0,2018-02-09T11:10:00Z
1076,9.82e-05,1932.39584347,9.808e-05,9.843e-05,9.82e-05,8.899e-05,2432.0,21382.0,2018-02-09T11:20:00Z
1077,9.82e-05,1912.32299393,9.765e-05,9.95e-05,9.8e-05,8.899e-05,2450.0,21199.0,2018-02-09T11:30:00Z
1078,9.801e-05,1922.35032838,9.779e-05,9.95e-05,9.779e-05,8.899e-05,2452.0,21216.0,2018-02-09T11:40:00Z
1079,9.837e-05,1932.1226021,9.808e-05,9.95e-05,9.838e-05,8.899e-05,2482.0,21207.0,2018-02-09T11:50:00Z
1080,9.762e-05,1923.44198109,9.752e-05,9.95e-05,9.765e-05,8.899e-05,2462.0,21231.0,2018-02-09T12:00:00Z
1081,9.793e-05,1920.25514159,9.772e-05,9.95e-05,9.773e-05,8.899e-05,2473.0,21237.0,2018-02-09T12:10:00Z
1082,9.797e-05,1934.42351901,9.781e-05,9.95e-05,9.781e-05,8.899e-05,2481.0,21240.0,2018-02-09T12:20:00Z
1083,9.805e-05,1938.37351454,9.783e-05,9.95e-05,9.805e-05,8.899e-05,2481.0,21239.0,2018-02-09T12:30:00Z
1084,9.808e-05,1937.88157513,9.806e-05,9.95e-05,9.808e-05,8.899e-05,2485.0,21239.0,2018-02-09T12:40:00Z
1085,9.775e-05,1940.53001658,9.764e-05,9.95e-05,9.764e-05,8.899e-05,2489.0,21253.0,2018-02-09T12:50:00Z
1086,9.8e-05,1944.90244466,9.783e-05,9.95e-05,9.821e-05,8.899e-05,2483.0,21241.0,2018-02-09T13:00:00Z
1087,9.845e-05,1949.00906632,9.82e-05,9.95e-05,9.845e-05,8.899e-05,2513.0,21224.0,2018-02-09T13:10:00Z
1088,9.838e-05,1951.17994311,9.83e-05,9.95e-05,9.826e-05,8.899e-05,2520.0,21255.0,2018-02-09T13:20:00Z
1089,0.0001,2071.67709373,9.999e-05,0.0001,0.0001,8.899e-05,2536.0,20905.0,2018-02-09T13:30:00Z
1090,0.00010033,2075.43750315,0.00010032,0.00010037,0.00010033,8.899e-05,2532.0,20826.0,2018-02-09T13:40:00Z
1091,0.00010294,2212.51516047,0.00010293,0.000103,0.00010293,8.899e-05,2568.0,20454.0,2018-02-09T13:50:00Z
1092,0.000105,2456.69520366,0.00010496,0.00010647,0.00010496,8.899e-05,2574.0,20111.0,2018-02-09T14:00:00Z
1093,0.00010258,2570.71214699,0.0001025,0.00010647,0.00010258,8.899e-05,2569.0,20255.0,2018-02-09T14:10:00Z
1094,0.00010489,2596.15270245,0.00010473,0.00010647,0.00010473,8.925e-05,2647.0,20226.0,2018-02-09T14:20:00Z
1095,0.00010577,2763.24001475,0.00010569,0.0001071,0.00010575,8.925e-05,2680.0,20119.0,2018-02-09T14:30:00Z
1096,0.0001075,2925.7048225,0.0001074,0.0001085,0.0001075,8.951e-05,2726.0,19985.0,2018-02-09T14:40:00Z
1097,0.00010649,2986.63918956,0.00010648,0.0001085,0.00010649,8.951e-05,2740.0,20068.0,2018-02-09T14:50:00Z
1098,0.00010569,3017.63121003,0.00010561,0.0001085,0.0001056,8.951e-05,2740.0,20154.0,2018-02-09T15:00:00Z
1099,0.00010525,3055.47165957,0.00010501,0.0001085,0.000105,8.951e-05,2755.0,20162.0,2018-02-09T15:10:00Z
1100,0.00010521,3090.39961979,0.00010509,0.0001085,0.00010509,8.951e-05,2782.0,20176.0,2018-02-09T15:20:00Z
1101,0.00010515,3133.32157236,0.00010505,0.0001085,0.00010515,8.951e-05,2783.0,20183.0,2018-02-09T15:30:00Z
1102,0.00010565,3146.80785523,0.00010556,0.0001085,0.00010565,8.951e-05,2813.0,20184.0,2018-02-09T15:40:00Z
1103,0.0001057,3160.49317753,0.00010569,0.0001085,0.00010526,8.951e-05,2835.0,20212.0,2018-02-09T15:50:00Z
1104,0.00010547,3170.42298902,0.00010545,0.0001085,0.00010543,8.951e-05,2839.0,20241.0,2018-02-09T16:00:00Z
1105,0.000106,3172.31706959,0.00010585,0.0001085,0.00010586,8.951e-05,2861.0,20241.0,2018-02-09T16:10:00Z
1106,0.00010568,3183.28670436,0.00010567,0.0001085,0.00010568,8.951e-05,2861.0,20236.0,2018-02-09T16:20:00Z
1107,0.00010631,3191.95716298,0.000106,0.0001085,0.00010618,8.951e-05,2872.0,20227.0,2018-02-09T16:30:00Z
1108,0.00010571,3197.51908894,0.00010562,0.0001085,0.00010562,8.951e-05,2868.0,20243.0,2018-02-09T16:40:00Z
1109,0.000106,3201.82768264,0.0001056,0.0001085,0.0001056,8.951e-05,2890.0,20238.0,2018-02-09T16:50:00Z
1110,0.0001061,3210.27734933,0.000106,0.0001085,0.0001061,8.951e-05,2903.0,20248.0,2018-02-09T17:00:00Z
1111,0.00010658,3232.91571635,0.0001065,0.0001085,0.00010658,8.951e-05,2927.0,20219.0,2018-02-09T17:10:00Z
1112,0.00010752,3274.13285992,0.0001075,0.0001085,0.0001075,8.951e-05,2953.0,20177.0,2018-02-09T17:20:00Z
1113,0.0001075,3294.46658556,0.0001074,0.0001085,0.0001074,8.951e-05,2951.0,20171.0,2018-02-09T17:30:00Z
1114,0.00010599,3357.01199715,0.00010581,0.0001085,0.000106,8.956e-05,2895.0,20244.0,2018-02-09T17:40:00Z
1115,0.00010518,3383.76129479,0.00010511,0.0001085,0.00010526,8.956e-05,2897.0,20271.0,2018-02-09T17:50:00Z
1116,0.0001047,3414.74775967,0.00010468,0.0001085,0.00010468,8.956e-05,2904.0,20289.0,2018-02-09T18:00:00Z
1117,0.00010302,3432.25518966,0.00010285,0.0001085,0.00010298,8.956e-05,2872.0,20106.0,2018-02-09T18:10:00Z
1118,0.0001043,3449.09099022,0.00010419,0.0001085,0.0001043,8.956e-05,2906.0,19796.0,2018-02-09T18:20:00Z
1119,0.00010357,3468.10964274,0.00010341,0.0001085,0.00010341,8.956e-05,2903.0,19540.0,2018-02-09T18:30:00Z
1120,0.0001034,3482.3931298,0.00010337,0.0001085,0.0001034,8.956e-05,2905.0,19476.0,2018-02-09T18:40:00Z
1121,0.00010336,3495.52839019,0.00010333,0.0001085,0.00010333,8.956e-05,2913.0,19498.0,2018-02-09T18:50:00Z
1122,0.0001048,3502.7194261,0.00010468,0.0001085,0.00010486,8.956e-05,2912.0,19468.0,2018-02-09T19:00:00Z
1123,0.0001045,3505.33590131,0.00010449,0.0001085,0.00010446,8.956e-05,2918.0,19468.0,2018-02-09T19:10:00Z
1124,0.0001043,3519.20887451,0.000104,0.0001085,0.0001043,8.956e-05,2893.0,19493.0,2018-02-09T19:20:00Z
1125,0.00010425,3525.22157351,0.00010409,0.0001085,0.0001041,8.956e-05,2888.0,19519.0,2018-02-09T19:30:00Z
1126,0.00010418,3533.77972326,0.00010403,0.0001085,0.00010418,8.956e-05,2910.0,19545.0,2018-02-09T19:40:00Z
1127,0.0001044,3534.69676493,0.00010431,0.0001085,0.00010431,8.956e-05,2925.0,19550.0,2018-02-09T19:50:00Z
1128,0.00010429,3535.84845304,0.00010426,0.0001085,0.00010429,8.956e-05,2915.0,19554.0,2018-02-09T20:00:00Z
1129,0.0001046,3538.87858422,0.00010426,0.0001085,0.0001046,8.956e-05,2928.0,19565.0,2018-02-09T20:10:00Z
1130,0.00010412,3540.12426626,0.00010403,0.0001085,0.00010412,8.956e-05,2920.0,19583.0,2018-02-09T20:20:00Z
1131,0.00010415,3542.38536016,0.000104,0.0001085,0.000104,8.956e-05,2918.0,19594.0,2018-02-09T20:30:00Z
1132,0.0001036,3549.85175241,0.00010359,0.0001085,0.0001036,8.956e-05,2918.0,19593.0,2018-02-09T20:40:00Z
1133,0.00010346,3561.07325214,0.00010306,0.0001085,0.00010348,8.956e-05,2913.0,19587.0,2018-02-09T20:50:00Z
1134,0.00010398,3563.23198729,0.00010381,0.0001085,0.0001039,8.956e-05,2927.0,19595.0,2018-02-09T21:00:00Z
1135,0.00010393,3562.09988081,0.00010392,0.0001085,0.00010392,8.997e-05,2932.0,19600.0,2018-02-09T21:10:00Z
1136,0.00010381,3563.1631196,0.0001038,0.0001085,0.00010381,8.997e-05,2936.0,19609.0,2018-02-09T21:20:00Z
1137,0.0001037,3566.00434643,0.00010335,0.0001085,0.00010335,9.003e-05,2942.0,19609.0,2018-02-09T21:30:00Z
1138,0.00010362,3567.83118866,0.00010336,0.0001085,0.00010332,9.025e-05,2946.0,19614.0,2018-02-09T21:40:00Z
1139,0.000104,3569.16875745,0.00010376,0.0001085,0.00010376,9.051e-05,2945.0,19562.0,2018-02-09T21:50:00Z
1140,0.00010465,3569.35894646,0.00010414,0.0001085,0.00010465,9.061e-05,2958.0,19433.0,2018-02-09T22:00:00Z
1141,0.00010425,3572.16488599,0.00010418,0.0001085,0.00010418,9.064e-05,2969.0,19464.0,2018-02-09T22:10:00Z
1142,0.00010443,3573.47704224,0.00010425,0.0001085,0.00010425,9.068e-05,2967.0,19466.0,2018-02-09T22:20:00Z
1143,0.00010452,3573.86268014,0.00010448,0.0001085,0.00010451,9.068e-05,2973.0,19465.0,2018-02-09T22:30:00Z
1144,0.00010399,3575.20880927,0.00010383,0.0001085,0.00010399,9.153e-05,2942.0,19481.0,2018-02-09T22:40:00Z
1145,0.0001041,3559.48966399,0.000104,0.0001085,0.0001039,9.172e-05,2954.0,19477.0,2018-02-09T22:50:00Z
1146,0.00010506,3555.4517835,0.000105,0.0001085,0.000105,9.172e-05,2971.0,19434.0,2018-02-09T23:00:00Z
1147,0.00010483,3552.13967446,0.00010472,0.0001085,0.00010488,9.197e-05,2971.0,19452.0,2018-02-09T23:10:00Z
1148,0.00010457,3536.94875295,0.00010403,0.0001085,0.00010457,9.271e-05,2971.0,19471.0,2018-02-09T23:20:00Z
1149,0.00010406,3528.80887066,0.00010405,0.0001085,0.00010406,9.322e-05,2979.0,19493.0,2018-02-09T23:30:00Z
1150,0.00010417,3442.98799184,0.00010388,0.0001085,0.00010388,9.336e-05,2968.0,19491.0,2018-02-09T23:40:00Z
1151,0.00010559,3433.42102431,0.00010542,0.0001085,0.00010542,9.336e-05,2965.0,19390.0,2018-02-09T23:50:00Z
1152,0.00010494,3467.64134896,0.0001045,0.0001085,0.00010494,9.347e-05,2962.0,19422.0,2018-02-10T00:00:00Z
1153,0.00010691,3487.27510505,0.0001065,0.0001085,0.0001065,9.347e-05,2980.0,19377.0,2018-02-10T00:10:00Z
1154,0.00010684,3509.75302209,0.00010675,0.0001085,0.00010688,9.347e-05,2981.0,19387.0,2018-02-10T00:20:00Z
1155,0.00010985,3568.5105584,0.00010984,0.00010985,0.00010985,9.355e-05,3048.0,18955.0,2018-02-10T00:30:00Z
1156,0.000111,3859.63672176,0.00011089,0.000111,0.00011089,9.355e-05,3063.0,18642.0,2018-02-10T00:40:00Z
1157,0.0001111,3954.23551262,0.00011107,0.00011238,0.0001111,9.355e-05,3076.0,18469.0,2018-02-10T00:50:00Z
1158,0.00011218,4034.45243291,0.00011212,0.00011238,0.00011198,9.355e-05,3056.0,18459.0,2018-02-10T01:00:00Z
1159,0.00011244,4089.89479043,0.00011176,0.00011275,0.00011238,9.355e-05,3081.0,18427.0,2018-02-10T01:10:00Z
1160,0.00011171,4115.12008503,0.00011133,0.00011275,0.00011121,9.355e-05,3088.0,18452.0,2018-02-10T01:20:00Z
1161,0.00011089,4152.44828532,0.00011088,0.00011275,0.00011089,9.355e-05,3071.0,18478.0,2018-02-10T01:30:00Z
1162,0.00011084,4192.39542743,0.00011077,0.00011275,0.00011084,9.355e-05,3074.0,18504.0,2018-02-10T01:40:00Z
1163,0.00011079,4226.40766404,0.00011026,0.00011275,0.0001108,9.355e-05,3062.0,18505.0,2018-02-10T01:50:00Z
1164,0.00011049,4229.4319886,0.00011027,0.00011275,0.00011049,9.355e-05,3084.0,18509.0,2018-02-10T02:00:00Z
1165,0.00011059,4230.10564263,0.00011053,0.00011275,0.00011053,9.355e-05,3078.0,18518.0,2018-02-10T02:10:00Z
1166,0.0001107,4248.72459558,0.00011069,0.00011275,0.00011069,9.355e-05,3081.0,18508.0,2018-02-10T02:20:00Z
1167,0.0001112,4267.45611506,0.00011092,0.00011275,0.0001112,9.355e-05,3107.0,18499.0,2018-02-10T02:30:00Z
1168,0.00011098,4300.95889286,0.00011097,0.00011275,0.00011098,9.355e-05,3100.0,18513.0,2018-02-10T02:40:00Z
1169,0.00011085,4318.32190548,0.00011058,0.00011275,0.00011086,9.355e-05,3101.0,18523.0,2018-02-10T02:50:00Z
1170,0.00011145,4335.08840203,0.00011133,0.00011275,0.00011132,9.355e-05,3107.0,18504.0,2018-02-10T03:00:00Z
1171,0.00011135,4340.32332583,0.0001113,0.00011275,0.00011136,9.355e-05,3102.0,18509.0,2018-02-10T03:10:00Z
1172,0.00011149,4352.15930114,0.00011101,0.00011275,0.00011149,9.355e-05,3113.0,18531.0,2018-02-10T03:20:00Z
1173,0.00011306,4384.50839198,0.00011304,0.00011304,0.00011304,9.355e-05,3131.0,18394.0,2018-02-10T03:30:00Z
1174,0.00011338,4425.50876032,0.00011284,0.0001143,0.00011339,9.356e-05,3119.0,18240.0,2018-02-10T03:40:00Z
1175,0.00011167,4442.78692189,0.00011159,0.0001143,0.00011167,9.368e-05,3117.0,18301.0,2018-02-10T03:50:00Z
1176,0.00011183,4449.81927199,0.00011179,0.0001143,0.00011179,9.372e-05,3118.0,18316.0,2018-02-10T04:00:00Z
1177,0.00011187,4454.23322645,0.00011183,0.0001143,0.00011183,9.372e-05,3125.0,18330.0,2018-02-10T04:10:00Z
1178,0.0001122,4465.87430928,0.00011188,0.0001143,0.0001122,9.372e-05,3147.0,18330.0,2018-02-10T04:20:00Z
1179,0.00011239,4468.41873628,0.00011238,0.0001143,0.00011239,9.372e-05,3145.0,18328.0,2018-02-10T04:30:00Z
1180,0.000113,4493.1405875,0.00011278,0.0001143,0.0001129,9.372e-05,3157.0,18348.0,2018-02-10T04:40:00Z
1181,0.00011279,4557.66594409,0.0001127,0.0001143,0.0001128,9.372e-05,3162.0,18344.0,2018-02-10T04:50:00Z
1182,0.00011251,4569.8907797,0.0001125,0.0001143,0.00011224,9.402e-05,3157.0,18360.0,2018-02-10T05:00:00Z
1183,0.00011337,4582.42584491,0.00011305,0.0001143,0.00011339,9.402e-05,3175.0,18352.0,2018-02-10T05:10:00Z
1184,0.00011365,4626.45383467,0.00011325,0.0001143,0.00011366,9.402e-05,3173.0,18349.0,2018-02-10T05:20:00Z
1185,0.00011375,4672.56320631,0.00011351,0.0001143,0.00011374,9.402e-05,3173.0,18330.0,2018-02-10T05:30:00Z
1186,0.00011366,4685.40317551,0.00011343,0.0001143,0.00011367,9.402e-05,3183.0,18345.0,2018-02-10T05:40:00Z
1187,0.0001135,4717.61709488,0.00011321,0.0001143,0.0001135,9.402e-05,3181.0,18332.0,2018-02-10T05:50:00Z
1188,0.00011405,4741.10731823,0.00011395,0.0001143,0.000114,9.402e-05,3182.0,18327.0,2018-02-10T06:00:00Z
1189,0.00011433,4767.13344305,0.00011403,0.00011433,0.00011433,9.402e-05,3188.0,18304.0,2018-02-10T06:10:00Z
1190,0.00011605,4885.47919947,0.000116,0.00011605,0.00011605,9.402e-05,3219.0,17896.0,2018-02-10T06:20:00Z
1191,0.00012047,5051.92289637,0.0001204,0.00012051,0.00012026,9.402e-05,3265.0,16832.0,2018-02-10T06:30:00Z
1192,0.00011998,5178.49164907,0.00011963,0.00012115,0.00011965,9.402e-05,3276.0,16820.0,2018-02-10T06:40:00Z
1193,0.000123,5369.45360323,0.00012298,0.00012303,0.00012303,9.402e-05,3285.0,16502.0,2018-02-10T06:50:00Z
1194,0.00012722,5623.97739787,0.000127,0.0001278,0.00012731,9.402e-05,3320.0,15557.0,2018-02-10T07:00:00Z
1195,0.00012599,5797.91729404,0.0001258,0.0001278,0.0001258,9.402e-05,3341.0,15668.0,2018-02-10T07:10:00Z
1196,0.0001295,5969.04331009,0.00012943,0.0001295,0.0001295,9.402e-05,3401.0,15347.0,2018-02-10T07:20:00Z
1197,0.000135,6310.34620556,0.00013479,0.000135,0.000135,9.402e-05,3459.0,14367.0,2018-02-10T07:30:00Z
1198,0.00013173,6691.17057023,0.00013152,0.0001374,0.0001317,9.402e-05,3429.0,14269.0,2018-02-10T07:40:00Z
1199,0.0001291,6887.071395,0.00012905,0.0001374,0.00012914,9.402e-05,3431.0,14423.0,2018-02-10T07:50:00Z
1200,0.000128,7104.20252453,0.0001279,0.0001374,0.000128,9.402e-05,3486.0,14577.0,2018-02-10T08:00:00Z
1201,0.00012885,7240.31253035,0.00012875,0.0001374,0.00012885,9.402e-05,3556.0,14607.0,2018-02-10T08:10:00Z
1202,0.0001255,7318.815763,0.00012548,0.0001374,0.0001257,9.402e-05,3512.0,14706.0,2018-02-10T08:20:00Z
1203,0.00012448,7590.14374701,0.00012444,0.0001374,0.00012482,9.402e-05,3547.0,14739.0,2018-02-10T08:30:00Z
1204,0.00012633,7789.41908298,0.00012601,0.0001374,0.00012599,9.402e-05,3594.0,14752.0,2018-02-10T08:40:00Z
1205,0.00012298,7922.9966467,0.0001228,0.0001374,0.00012214,9.402e-05,3533.0,14825.0,2018-02-10T08:50:00Z
1206,0.0001254,8138.36933222,0.000125,0.0001374,0.00012501,9.402e-05,3592.0,14816.0,2018-02-10T09:00:00Z
1207,0.00012488,8163.47422079,0.00012476,0.0001374,0.00012488,9.402e-05,3634.0,14889.0,2018-02-10T09:10:00Z
1208,0.00012638,8198.53433807,0.00012631,0.0001374,0.0001263,9.402e-05,3658.0,14869.0,2018-02-10T09:20:00Z
1209,0.00012799,8392.46834826,0.00012753,0.0001374,0.00012753,9.402e-05,3644.0,14869.0,2018-02-10T09:30:00Z
1210,0.00012562,8475.79027576,0.00012551,0.0001374,0.00012562,9.431e-05,3605.0,14940.0,2018-02-10T09:40:00Z
1211,0.00012416,8525.54816639,0.0001241,0.0001374,0.00012417,9.431e-05,3579.0,14992.0,2018-02-10T09:50:00Z
1212,0.00012456,8538.10588377,0.0001245,0.0001374,0.00012447,9.433e-05,3610.0,15046.0,2018-02-10T10:00:00Z
1213,0.00012525,8569.08940374,0.00012503,0.0001374,0.0001252,9.433e-05,3629.0,15070.0,2018-02-10T10:10:00Z
1214,0.00012487,8596.43661014,0.00012422,0.0001374,0.00012487,9.433e-05,3640.0,15116.0,2018-02-10T10:20:00Z
1215,0.00012298,8639.02315581,0.00012275,0.0001374,0.00012275,9.434e-05,3604.0,15153.0,2018-02-10T10:30:00Z
1216,0.00012315,8683.78390162,0.00012309,0.0001374,0.00012308,9.481e-05,3652.0,15182.0,2018-02-10T10:40:00Z
1217,0.00012075,8718.11864981,0.00012056,0.0001374,0.00012075,9.481e-05,3580.0,15240.0,2018-02-10T10:50:00Z
1218,0.000122,8752.4927734,0.00012196,0.0001374,0.000122,9.481e-05,3645.0,15258.0,2018-02-10T11:00:00Z
1219,0.0001224,8766.07115538,0.00012222,0.0001374,0.00012291,9.481e-05,3652.0,15278.0,2018-02-10T11:10:00Z
1220,0.0001248,8546.74579314,0.00012451,0.0001374,0.00012451,9.724e-05,3665.0,15233.0,2018-02-10T11:20:00Z
1221,0.00012483,8418.11130684,0.00012451,0.0001374,0.0001249,9.732e-05,3675.0,15254.0,2018-02-10T11:30:00Z
1222,0.00012407,8398.70189568,0.000124,0.0001374,0.00012407,9.732e-05,3673.0,15279.0,2018-02-10T11:40:00Z
1223,0.00012449,8393.34644465,0.00012412,0.0001374,0.00012449,9.732e-05,3660.0,15292.0,2018-02-10T11:50:00Z
1224,0.00012408,8388.22162209,0.00012407,0.0001374,0.00012408,9.732e-05,3670.0,15328.0,2018-02-10T12:00:00Z
1225,0.00012291,8391.85573294,0.00012255,0.0001374,0.0001229,9.744e-05,3651.0,15357.0,2018-02-10T12:10:00Z
1226,0.00012325,8395.65763693,0.00012324,0.0001374,0.00012324,9.744e-05,3658.0,15381.0,2018-02-10T12:20:00Z
1227,0.00012281,8391.32000395,0.00012236,0.0001374,0.00012281,9.744e-05,3679.0,15391.0,2018-02-10T12:30:00Z
1228,0.00012419,8399.97968706,0.00012418,0.0001374,0.00012418,9.744e-05,3715.0,15393.0,2018-02-10T12:40:00Z
1229,0.00012403,8412.42830185,0.000124,0.0001374,0.000124,9.744e-05,3716.0,15398.0,2018-02-10T12:50:00Z
1230,0.0001246,8444.83787274,0.0001245,0.0001374,0.0001246,9.783e-05,3737.0,15362.0,2018-02-10T13:00:00Z
1231,0.0001269,8505.30220236,0.00012689,0.0001374,0.00012669,9.798e-05,3752.0,15303.0,2018-02-10T13:10:00Z
1232,0.00012803,8541.8568761,0.000128,0.0001374,0.00012759,9.812e-05,3788.0,15328.0,2018-02-10T13:20:00Z
1233,0.00012845,8547.28487783,0.00012843,0.0001374,0.00012812,9.99e-05,3776.0,15305.0,2018-02-10T13:30:00Z
1234,0.0001266,8552.53960232,0.00012655,0.0001374,0.0001266,0.00010032,3767.0,15377.0,2018-02-10T13:40:00Z
1235,0.00012692,8423.98151845,0.00012663,0.0001374,0.00012692,0.000102,3778.0,15416.0,2018-02-10T13:50:00Z
1236,0.00012749,8190.20503546,0.00012715,0.0001374,0.00012755,0.000102,3810.0,15431.0,2018-02-10T14:00:00Z
1237,0.00012716,8128.15196181,0.00012709,0.0001374,0.00012709,0.000102,3786.0,15441.0,2018-02-10T14:10:00Z
1238,0.00012629,8064.29601097,0.00012601,0.0001374,0.00012629,0.0001026,3770.0,15473.0,2018-02-10T14:20:00Z
1239,0.00012611,7917.73264187,0.00012602,0.0001374,0.00012621,0.0001026,3769.0,15505.0,2018-02-10T14:30:00Z
1240,0.00012498,7812.7629388,0.00012453,0.0001374,0.0001249,0.0001026,3792.0,15537.0,2018-02-10T14:40:00Z
1241,0.00012558,7796.38058109,0.00012548,0.0001374,0.00012548,0.0001026,3807.0,15566.0,2018-02-10T14:50:00Z
1242,0.00012375,7807.10427301,0.0001235,0.0001374,0.0001237,0.0001026,3789.0,15584.0,2018-02-10T15:00:00Z
1243,0.00012229,7843.8949878,0.0001221,0.0001374,0.0001221,0.0001026,3726.0,15619.0,2018-02-10T15:10:00Z
1244,0.000124,7870.08636331,0.0001239,0.0001374,0.00012385,0.0001026,3770.0,15607.0,2018-02-10T15:20:00Z
1245,0.00012281,7832.99285718,0.00012224,0.0001374,0.00012223,0.0001026,3749.0,15619.0,2018-02-10T15:30:00Z
1246,0.0001206,7881.68870262,0.00012057,0.0001374,0.00012055,0.0001026,3703.0,15655.0,2018-02-10T15:40:00Z
1247,0.00012072,7977.63516408,0.0001205,0.0001374,0.0001205,0.0001026,3670.0,15693.0,2018-02-10T15:50:00Z
1248,0.00012202,7997.78276402,0.00012137,0.0001374,0.00012137,0.0001026,3671.0,15719.0,2018-02-10T16:00:00Z
1249,0.00012199,7996.4541678,0.00012167,0.0001374,0.000122,0.0001026,3698.0,15745.0,2018-02-10T16:10:00Z
1250,0.00012122,7993.16075903,0.00012121,0.0001374,0.00012121,0.0001026,3692.0,15782.0,2018-02-10T16:20:00Z
1251,0.00012036,8029.29134059,0.00011945,0.0001374,0.00011944,0.0001026,3703.0,15812.0,2018-02-10T16:30:00Z
1252,0.00011813,8089.34192054,0.00011812,0.0001374,0.00011802,0.0001026,3692.0,15853.0,2018-02-10T16:40:00Z
1253,0.00011794,8157.83016173,0.00011751,0.0001374,0.00011781,0.0001026,3682.0,15880.0,2018-02-10T16:50:00Z
1254,0.00011841,8178.39862491,0.0001184,0.0001374,0.00011841,0.0001026,3709.0,15896.0,2018-02-10T17:00:00Z
1255,0.00011988,8161.76523692,0.00011985,0.0001374,0.00011988,0.0001026,3765.0,15891.0,2018-02-10T17:10:00Z
1256,0.00011859,8135.84518049,0.00011851,0.0001374,0.00011869,0.0001026,3751.0,15917.0,2018-02-10T17:20:00Z
1257,0.00011947,8109.80198015,0.00011929,0.0001374,0.00011947,0.0001026,3774.0,15928.0,2018-02-10T17:30:00Z
1258,0.0001196,8059.98153638,0.00011956,0.0001374,0.0001196,0.0001026,3800.0,15952.0,2018-02-10T17:40:00Z
1259,0.0001197,8043.645071,0.0001195,0.0001374,0.0001197,0.0001026,3815.0,15951.0,2018-02-10T17:50:00Z
1260,0.00011906,8012.96742579,0.000119,0.0001374,0.00011906,0.0001026,3788.0,15993.0,2018-02-10T18:00:00Z
1261,0.000119,7998.68135505,0.00011891,0.0001374,0.000119,0.0001026,3781.0,16061.0,2018-02-10T18:10:00Z
1262,0.00011914,7985.77989349,0.00011912,0.0001374,0.00011912,0.0001026,3791.0,16154.0,2018-02-10T18:20:00Z
1263,0.0001182,7979.41096115,0.000118,0.0001374,0.0001182,0.0001026,3762.0,16174.0,2018-02-10T18:30:00Z
